datetime,pnl,cost,net_pnl,pair,position_value
2022-11-23,-5279.999999999563,0.0,-5279.999999999563,IF2212.CFFEX / IF2303.CFFEX,20000000.0
2022-11-24,479.99999999956344,0.0,479.99999999956344,IF2212.CFFEX / IF2303.CFFEX,20000000.0
2022-11-25,-1440.0000000008731,0.0,-1440.0000000008731,IF2212.CFFEX / IF2303.CFFEX,20000000.0
2022-11-28,960.0000000013097,0.0,960.0000000013097,IF2212.CFFEX / IF2303.CFFEX,20000000.0
2022-11-29,-2880.0000000006985,0.0,-2880.0000000006985,IF2212.CFFEX / IF2303.CFFEX,20000000.0
2022-11-30,6720.000000000437,0.0,6720.000000000437,IF2212.CFFEX / IF2303.CFFEX,20000000.0
2022-12-01,-9600.0,0.0,-9600.0,IF2212.CFFEX / IF2303.CFFEX,20000000.0
2022-12-02,-11040.000000000873,0.0,-11040.000000000873,IF2212.CFFEX / IF2303.CFFEX,20000000.0
2022-12-05,7680.000000000669,0.0,7680.000000000669,IF2212.CFFEX / IF2303.CFFEX,20000000.0
2022-12-06,1440.0000000008731,0.0,1440.0000000008731,IF2212.CFFEX / IF2303.CFFEX,20000000.0
2022-12-07,-1920.000000001528,0.0,-1920.000000001528,IF2212.CFFEX / IF2303.CFFEX,20000000.0
2022-12-08,2880.000000000655,0.0,2880.000000000655,IF2212.CFFEX / IF2303.CFFEX,20000000.0
2022-12-09,1920.0000000004366,0.0,1920.0000000004366,IF2212.CFFEX / IF2303.CFFEX,20000000.0
2022-12-12,-8160.00000000131,0.0,-8160.00000000131,IF2212.CFFEX / IF2303.CFFEX,20000000.0
2022-12-13,-2399.9999999989086,0.0,-2399.9999999989086,IF2212.CFFEX / IF2303.CFFEX,20000000.0
2022-12-14,-13919.999999999345,0.0,-13919.999999999345,IF2212.CFFEX / IF2303.CFFEX,20000000.0
2022-12-15,0.0,0.0,0.0,,0.0
2022-12-16,0.0,0.0,0.0,,0.0
2022-12-19,0.0,-1881.4080000000001,-1881.4080000000001,IF2301.CFFEX / IF2303.CFFEX,20000000.0
2022-12-20,-1920.0000000004366,0.0,-1920.0000000004366,IF2301.CFFEX / IF2303.CFFEX,20000000.0
2022-12-21,480.00000000065484,0.0,480.00000000065484,IF2301.CFFEX / IF2303.CFFEX,20000000.0
2022-12-22,3839.9999999997817,0.0,3839.9999999997817,IF2301.CFFEX / IF2303.CFFEX,20000000.0
2022-12-23,-1920.0000000004366,0.0,-1920.0000000004366,IF2301.CFFEX / IF2303.CFFEX,20000000.0
2022-12-26,-4800.0,0.0,-4800.0,IF2301.CFFEX / IF2303.CFFEX,20000000.0
2022-12-27,-960.0000000002183,-1876.752,-2836.7520000002182,,0.0
2022-12-28,0.0,0.0,0.0,,0.0
2022-12-29,0.0,0.0,0.0,,0.0
2022-12-30,0.0,0.0,0.0,,0.0
2023-01-03,0.0,0.0,0.0,,0.0
2023-01-04,0.0,0.0,0.0,,0.0
2023-01-05,0.0,0.0,0.0,,0.0
2023-01-06,0.0,0.0,0.0,,0.0
2023-01-09,0.0,0.0,0.0,,0.0
2023-01-10,0.0,0.0,0.0,,0.0
2023-01-11,0.0,0.0,0.0,,0.0
2023-01-12,0.0,0.0,0.0,,0.0
2023-01-13,0.0,0.0,0.0,,0.0
2023-01-16,0.0,0.0,0.0,,0.0
2023-01-17,0.0,0.0,0.0,,0.0
2023-01-18,0.0,0.0,0.0,,0.0
2023-01-19,0.0,0.0,0.0,,0.0
2023-01-20,0.0,0.0,0.0,,0.0
2023-01-30,0.0,0.0,0.0,,0.0
2023-01-31,0.0,0.0,0.0,,0.0
2023-02-01,0.0,0.0,0.0,,0.0
2023-02-02,0.0,0.0,0.0,,0.0
2023-02-03,0.0,0.0,0.0,,0.0
2023-02-06,0.0,0.0,0.0,,0.0
2023-02-07,0.0,0.0,0.0,,0.0
2023-02-08,0.0,0.0,0.0,,0.0
2023-02-09,0.0,0.0,0.0,,0.0
2023-02-10,0.0,0.0,0.0,,0.0
2023-02-13,0.0,0.0,0.0,,0.0
2023-02-14,0.0,0.0,0.0,,0.0
2023-02-15,0.0,0.0,0.0,,0.0
2023-02-16,0.0,0.0,0.0,,0.0
2023-02-17,0.0,0.0,0.0,,0.0
2023-02-20,0.0,-1989.4080000000001,-1989.4080000000001,IF2303.CFFEX / IF2306.CFFEX,20000000.0
2023-02-21,-1440.000000003056,0.0,-1440.000000003056,IF2303.CFFEX / IF2306.CFFEX,20000000.0
2023-02-22,480.00000000174623,0.0,480.00000000174623,IF2303.CFFEX / IF2306.CFFEX,20000000.0
2023-02-23,1920.0000000004366,0.0,1920.0000000004366,IF2303.CFFEX / IF2306.CFFEX,20000000.0
2023-02-24,479.99999999956344,0.0,479.99999999956344,IF2303.CFFEX / IF2306.CFFEX,20000000.0
2023-02-27,-3839.9999999997817,0.0,-3839.9999999997817,IF2303.CFFEX / IF2306.CFFEX,20000000.0
2023-02-28,-5280.000000000655,0.0,-5280.000000000655,IF2303.CFFEX / IF2306.CFFEX,20000000.0
2023-03-01,479.99999999956344,0.0,479.99999999956344,IF2303.CFFEX / IF2306.CFFEX,20000000.0
2023-03-02,3840.000000000873,0.0,3840.000000000873,IF2303.CFFEX / IF2306.CFFEX,20000000.0
2023-03-03,-3840.000000000873,0.0,-3840.000000000873,IF2303.CFFEX / IF2306.CFFEX,20000000.0
2023-03-06,1440.0000000008731,0.0,1440.0000000008731,IF2303.CFFEX / IF2306.CFFEX,20000000.0
2023-03-07,2879.9999999995634,0.0,2879.9999999995634,IF2303.CFFEX / IF2306.CFFEX,20000000.0
2023-03-08,-3359.999999999127,0.0,-3359.999999999127,IF2303.CFFEX / IF2306.CFFEX,20000000.0
2023-03-09,7200.0,0.0,7200.0,IF2303.CFFEX / IF2306.CFFEX,20000000.0
2023-03-10,-5280.000000000669,0.0,-5280.000000000669,IF2303.CFFEX / IF2306.CFFEX,20000000.0
2023-03-13,1920.0000000004366,0.0,1920.0000000004366,IF2303.CFFEX / IF2306.CFFEX,20000000.0
2023-03-14,4320.000000000437,0.0,4320.000000000437,IF2303.CFFEX / IF2306.CFFEX,20000000.0
2023-03-15,0.0,0.0,0.0,,0.0
2023-03-16,0.0,0.0,0.0,,0.0
2023-03-17,0.0,0.0,0.0,,0.0
2023-03-20,0.0,0.0,0.0,,0.0
2023-03-21,0.0,0.0,0.0,,0.0
2023-03-22,0.0,0.0,0.0,,0.0
2023-03-23,0.0,0.0,0.0,,0.0
2023-03-24,0.0,0.0,0.0,,0.0
2023-03-27,0.0,0.0,0.0,,0.0
2023-03-28,0.0,0.0,0.0,,0.0
2023-03-29,0.0,0.0,0.0,,0.0
2023-03-30,0.0,0.0,0.0,,0.0
2023-03-31,0.0,0.0,0.0,,0.0
2023-04-03,0.0,0.0,0.0,,0.0
2023-04-04,0.0,0.0,0.0,,0.0
2023-04-06,0.0,0.0,0.0,,0.0
2023-04-07,0.0,0.0,0.0,,0.0
2023-04-10,0.0,0.0,0.0,,0.0
2023-04-11,0.0,0.0,0.0,,0.0
2023-04-12,0.0,0.0,0.0,,0.0
2023-04-13,0.0,0.0,0.0,,0.0
2023-04-14,0.0,0.0,0.0,,0.0
2023-04-17,0.0,0.0,0.0,,0.0
2023-04-18,0.0,0.0,0.0,,0.0
2023-04-19,0.0,0.0,0.0,,0.0
2023-04-20,0.0,0.0,0.0,,0.0
2023-04-21,0.0,0.0,0.0,,0.0
2023-04-24,0.0,0.0,0.0,,0.0
2023-04-25,0.0,0.0,0.0,,0.0
2023-04-26,0.0,0.0,0.0,,0.0
2023-04-27,0.0,0.0,0.0,,0.0
2023-04-28,0.0,0.0,0.0,,0.0
2023-05-04,0.0,0.0,0.0,,0.0
2023-05-05,0.0,0.0,0.0,,0.0
2023-05-08,0.0,0.0,0.0,,0.0
2023-05-09,0.0,0.0,0.0,,0.0
2023-05-10,0.0,0.0,0.0,,0.0
2023-05-11,0.0,0.0,0.0,,0.0
2023-05-12,0.0,0.0,0.0,,0.0
2023-05-15,0.0,0.0,0.0,,0.0
2023-05-16,0.0,0.0,0.0,,0.0
2023-05-17,0.0,0.0,0.0,,0.0
2023-05-18,0.0,0.0,0.0,,0.0
2023-05-19,0.0,0.0,0.0,,0.0
2023-05-22,0.0,0.0,0.0,,0.0
2023-05-23,0.0,0.0,0.0,,0.0
2023-05-24,0.0,0.0,0.0,,0.0
2023-05-25,0.0,0.0,0.0,,0.0
2023-05-26,0.0,0.0,0.0,,0.0
2023-05-29,0.0,0.0,0.0,,0.0
2023-05-30,0.0,0.0,0.0,,0.0
2023-05-31,0.0,0.0,0.0,,0.0
2023-06-01,0.0,0.0,0.0,,0.0
2023-06-02,0.0,0.0,0.0,,0.0
2023-06-05,0.0,0.0,0.0,,0.0
2023-06-06,0.0,0.0,0.0,,0.0
2023-06-07,0.0,0.0,0.0,,0.0
2023-06-08,0.0,0.0,0.0,,0.0
2023-06-09,0.0,0.0,0.0,,0.0
2023-06-12,0.0,0.0,0.0,,0.0
2023-06-13,0.0,0.0,0.0,,0.0
2023-06-14,0.0,0.0,0.0,,0.0
2023-06-15,0.0,0.0,0.0,,0.0
2023-06-16,0.0,0.0,0.0,,0.0
2023-06-19,0.0,0.0,0.0,,0.0
2023-06-20,0.0,0.0,0.0,,0.0
2023-06-21,0.0,0.0,0.0,,0.0
2023-06-26,0.0,0.0,0.0,,0.0
2023-06-27,0.0,0.0,0.0,,0.0
2023-06-28,0.0,0.0,0.0,,0.0
2023-06-29,0.0,0.0,0.0,,0.0
2023-06-30,0.0,0.0,0.0,,0.0
2023-07-03,0.0,0.0,0.0,,0.0
2023-07-04,0.0,0.0,0.0,,0.0
2023-07-05,0.0,0.0,0.0,,0.0
2023-07-06,0.0,0.0,0.0,,0.0
2023-07-07,0.0,0.0,0.0,,0.0
2023-07-10,0.0,0.0,0.0,,0.0
2023-07-11,0.0,0.0,0.0,,0.0
2023-07-12,0.0,0.0,0.0,,0.0
2023-07-13,0.0,0.0,0.0,,0.0
2023-07-14,0.0,0.0,0.0,,0.0
2023-07-17,0.0,0.0,0.0,,0.0
2023-07-18,0.0,0.0,0.0,,0.0
2023-07-19,0.0,0.0,0.0,,0.0
2023-07-20,0.0,0.0,0.0,,0.0
2023-07-21,0.0,0.0,0.0,,0.0
2023-07-24,0.0,0.0,0.0,,0.0
2023-07-25,0.0,0.0,0.0,,0.0
2023-07-26,0.0,0.0,0.0,,0.0
2023-07-27,0.0,0.0,0.0,,0.0
2023-07-28,0.0,0.0,0.0,,0.0
2023-07-31,0.0,0.0,0.0,,0.0
2023-08-01,0.0,0.0,0.0,,0.0
2023-08-02,0.0,0.0,0.0,,0.0
2023-08-03,0.0,0.0,0.0,,0.0
2023-08-04,0.0,0.0,0.0,,0.0
2023-08-07,0.0,0.0,0.0,,0.0
2023-08-08,0.0,0.0,0.0,,0.0
2023-08-09,0.0,0.0,0.0,,0.0
2023-08-10,0.0,0.0,0.0,,0.0
2023-08-11,0.0,0.0,0.0,,0.0
2023-08-14,0.0,0.0,0.0,,0.0
2023-08-15,0.0,0.0,0.0,,0.0
2023-08-16,0.0,0.0,0.0,,0.0
2023-08-17,0.0,0.0,0.0,,0.0
2023-08-18,0.0,-1825.776,-1825.776,IF2309.CFFEX / IF2312.CFFEX,20000000.0
2023-08-21,2880.000000000655,0.0,2880.000000000655,IF2309.CFFEX / IF2312.CFFEX,20000000.0
2023-08-22,1919.9999999993452,0.0,1919.9999999993452,IF2309.CFFEX / IF2312.CFFEX,20000000.0
2023-08-23,13439.999999999767,0.0,13439.999999999767,IF2309.CFFEX / IF2312.CFFEX,20000000.0
2023-08-24,960.0000000002183,0.0,960.0000000002183,IF2309.CFFEX / IF2312.CFFEX,20000000.0
2023-08-25,-16800.0,-1792.5120000000002,-18592.512,,0.0
2023-08-28,0.0,0.0,0.0,,0.0
2023-08-29,0.0,-1830.5280000000002,-1830.5280000000002,IF2309.CFFEX / IF2312.CFFEX,20000000.0
2023-08-30,10560.000000000218,0.0,10560.000000000218,IF2309.CFFEX / IF2312.CFFEX,20000000.0
2023-08-31,0.0,-1820.064,-1820.064,,0.0
2023-09-01,0.0,0.0,0.0,,0.0
2023-09-04,0.0,-1858.9920000000002,-1858.9920000000002,IF2309.CFFEX / IF2312.CFFEX,20000000.0
2023-09-05,6239.999999999782,0.0,6239.999999999782,IF2309.CFFEX / IF2312.CFFEX,20000000.0
2023-09-06,-1439.9999999997817,0.0,-1439.9999999997817,IF2309.CFFEX / IF2312.CFFEX,20000000.0
2023-09-07,1920.0000000004366,0.0,1920.0000000004366,IF2309.CFFEX / IF2312.CFFEX,20000000.0
2023-09-08,0.0,-1801.872,-1801.872,,0.0
2023-09-11,0.0,0.0,0.0,,0.0
2023-09-12,0.0,0.0,0.0,,0.0
2023-09-13,0.0,0.0,0.0,,0.0
2023-09-14,0.0,0.0,0.0,,0.0
2023-09-15,0.0,0.0,0.0,,0.0
2023-09-18,0.0,0.0,0.0,,0.0
2023-09-19,0.0,0.0,0.0,,0.0
2023-09-20,0.0,0.0,0.0,,0.0
2023-09-21,0.0,0.0,0.0,,0.0
2023-09-22,0.0,0.0,0.0,,0.0
2023-09-25,0.0,0.0,0.0,,0.0
2023-09-26,0.0,0.0,0.0,,0.0
2023-09-27,0.0,0.0,0.0,,0.0
2023-09-28,0.0,0.0,0.0,,0.0
2023-10-09,0.0,0.0,0.0,,0.0
2023-10-10,0.0,0.0,0.0,,0.0
2023-10-11,0.0,0.0,0.0,,0.0
2023-10-12,0.0,0.0,0.0,,0.0
2023-10-13,0.0,0.0,0.0,,0.0
2023-10-16,0.0,0.0,0.0,,0.0
2023-10-17,0.0,0.0,0.0,,0.0
2023-10-18,0.0,0.0,0.0,,0.0
2023-10-19,0.0,0.0,0.0,,0.0
2023-10-20,0.0,0.0,0.0,,0.0
2023-10-23,0.0,0.0,0.0,,0.0
2023-10-24,0.0,0.0,0.0,,0.0
2023-10-25,0.0,0.0,0.0,,0.0
2023-10-26,0.0,0.0,0.0,,0.0
2023-10-27,0.0,0.0,0.0,,0.0
2023-10-30,0.0,0.0,0.0,,0.0
2023-10-31,0.0,0.0,0.0,,0.0
2023-11-01,0.0,0.0,0.0,,0.0
2023-11-02,0.0,0.0,0.0,,0.0
2023-11-03,0.0,0.0,0.0,,0.0
2023-11-06,0.0,0.0,0.0,,0.0
2023-11-07,0.0,0.0,0.0,,0.0
2023-11-08,0.0,0.0,0.0,,0.0
2023-11-09,0.0,0.0,0.0,,0.0
2023-11-10,0.0,0.0,0.0,,0.0
2023-11-13,0.0,0.0,0.0,,0.0
2023-11-14,0.0,0.0,0.0,,0.0
2023-11-15,0.0,0.0,0.0,,0.0
2023-11-16,0.0,0.0,0.0,,0.0
2023-11-17,0.0,0.0,0.0,,0.0
2023-11-20,0.0,0.0,0.0,,0.0
2023-11-21,0.0,0.0,0.0,,0.0
2023-11-22,0.0,0.0,0.0,,0.0
2023-11-23,0.0,0.0,0.0,,0.0
2023-11-24,0.0,0.0,0.0,,0.0
2023-11-27,0.0,0.0,0.0,,0.0
2023-11-28,0.0,0.0,0.0,,0.0
2023-11-29,0.0,0.0,0.0,,0.0
2023-11-30,0.0,0.0,0.0,,0.0
2023-12-01,0.0,0.0,0.0,,0.0
2023-12-04,0.0,0.0,0.0,,0.0
2023-12-05,0.0,0.0,0.0,,0.0
2023-12-06,0.0,0.0,0.0,,0.0
2023-12-07,0.0,0.0,0.0,,0.0
2023-12-08,0.0,0.0,0.0,,0.0
2023-12-11,0.0,0.0,0.0,,0.0
2023-12-12,0.0,0.0,0.0,,0.0
2023-12-13,0.0,0.0,0.0,,0.0
2023-12-14,0.0,0.0,0.0,,0.0
2023-12-15,0.0,0.0,0.0,,0.0
2023-12-18,0.0,0.0,0.0,,0.0
2023-12-19,0.0,0.0,0.0,,0.0
2023-12-20,0.0,0.0,0.0,,0.0
2023-12-21,0.0,0.0,0.0,,0.0
2023-12-22,0.0,0.0,0.0,,0.0
2023-12-25,0.0,0.0,0.0,,0.0
2023-12-26,0.0,0.0,0.0,,0.0
2023-12-27,0.0,0.0,0.0,,0.0
2023-12-28,0.0,-1858.14,-1858.14,IF2401.CFFEX / IF2403.CFFEX,20000000.0
2023-12-29,1620.0000000009823,0.0,1620.0000000009823,IF2401.CFFEX / IF2403.CFFEX,20000000.0
2024-01-02,8639.999999999505,0.0,8639.999999999505,IF2401.CFFEX / IF2403.CFFEX,20000000.0
2024-01-03,0.0,0.0,0.0,,0.0
2024-01-04,0.0,0.0,0.0,,0.0
2024-01-05,0.0,0.0,0.0,,0.0
2024-01-08,0.0,0.0,0.0,,0.0
2024-01-09,0.0,0.0,0.0,,0.0
2024-01-10,0.0,0.0,0.0,,0.0
2024-01-11,0.0,0.0,0.0,,0.0
2024-01-12,0.0,0.0,0.0,,0.0
2024-01-15,0.0,0.0,0.0,,0.0
2024-01-16,0.0,0.0,0.0,,0.0
2024-01-17,0.0,0.0,0.0,,0.0
2024-01-18,0.0,0.0,0.0,,0.0
2024-01-19,0.0,0.0,0.0,,0.0
2024-01-22,0.0,0.0,0.0,,0.0
2024-01-23,0.0,0.0,0.0,,0.0
2024-01-24,0.0,0.0,0.0,,0.0
2024-01-25,0.0,0.0,0.0,,0.0
2024-01-26,0.0,0.0,0.0,,0.0
2024-01-29,0.0,0.0,0.0,,0.0
2024-01-30,0.0,0.0,0.0,,0.0
2024-01-31,0.0,0.0,0.0,,0.0
2024-02-01,0.0,0.0,0.0,,0.0
2024-02-02,0.0,-1885.8600000000001,-1885.8600000000001,IF2403.CFFEX / IF2406.CFFEX,20000000.0
2024-02-05,22199.999999998894,0.0,22199.999999998894,IF2403.CFFEX / IF2406.CFFEX,20000000.0
2024-02-06,-55799.99999999971,0.0,-55799.99999999971,IF2403.CFFEX / IF2406.CFFEX,20000000.0
2024-02-07,21000.0,0.0,21000.0,IF2403.CFFEX / IF2406.CFFEX,20000000.0
2024-02-08,9599.999999999447,0.0,9599.999999999447,IF2403.CFFEX / IF2406.CFFEX,20000000.0
2024-02-19,-12599.999999999447,0.0,-12599.999999999447,IF2403.CFFEX / IF2406.CFFEX,20000000.0
2024-02-20,17400.000000000546,0.0,17400.000000000546,IF2403.CFFEX / IF2406.CFFEX,20000000.0
2024-02-21,-21600.000000000815,0.0,-21600.000000000815,IF2403.CFFEX / IF2406.CFFEX,20000000.0
2024-02-22,-2399.999999999185,0.0,-2399.999999999185,IF2403.CFFEX / IF2406.CFFEX,20000000.0
2024-02-23,-4799.999999999727,0.0,-4799.999999999727,IF2403.CFFEX / IF2406.CFFEX,20000000.0
2024-02-26,4200.0000000002765,0.0,4200.0000000002765,IF2403.CFFEX / IF2406.CFFEX,20000000.0
2024-02-27,-1800.000000001106,0.0,-1800.000000001106,IF2403.CFFEX / IF2406.CFFEX,20000000.0
2024-02-28,6600.0000000008295,0.0,6600.0000000008295,IF2403.CFFEX / IF2406.CFFEX,20000000.0
2024-02-29,-7799.999999999709,0.0,-7799.999999999709,IF2403.CFFEX / IF2406.CFFEX,20000000.0
2024-03-01,-2400.000000000553,0.0,-2400.000000000553,IF2403.CFFEX / IF2406.CFFEX,20000000.0
2024-03-04,12599.999999999454,0.0,12599.999999999454,IF2403.CFFEX / IF2406.CFFEX,20000000.0
2024-03-05,20400.000000000542,0.0,20400.000000000542,IF2403.CFFEX / IF2406.CFFEX,20000000.0
2024-03-06,-1200.0000000002728,0.0,-1200.0000000002728,IF2403.CFFEX / IF2406.CFFEX,20000000.0
2024-03-07,5400.000000000546,0.0,5400.000000000546,IF2403.CFFEX / IF2406.CFFEX,20000000.0
2024-03-08,10799.999999999724,0.0,10799.999999999724,IF2403.CFFEX / IF2406.CFFEX,20000000.0
2024-03-11,17399.99999999917,0.0,17399.99999999917,IF2403.CFFEX / IF2406.CFFEX,20000000.0
2024-03-12,0.0,0.0,0.0,,0.0
2024-03-13,0.0,0.0,0.0,,0.0
2024-03-14,0.0,0.0,0.0,,0.0
2024-03-15,0.0,0.0,0.0,,0.0
2024-03-18,0.0,0.0,0.0,,0.0
2024-03-19,0.0,0.0,0.0,,0.0
2024-03-20,0.0,0.0,0.0,,0.0
2024-03-21,0.0,0.0,0.0,,0.0
2024-03-22,0.0,0.0,0.0,,0.0
2024-03-25,0.0,0.0,0.0,,0.0
2024-03-26,0.0,0.0,0.0,,0.0
2024-03-27,0.0,0.0,0.0,,0.0
2024-03-28,0.0,0.0,0.0,,0.0
2024-03-29,0.0,0.0,0.0,,0.0
2024-04-01,0.0,0.0,0.0,,0.0
2024-04-02,0.0,0.0,0.0,,0.0
2024-04-03,0.0,0.0,0.0,,0.0
2024-04-08,0.0,0.0,0.0,,0.0
2024-04-09,0.0,0.0,0.0,,0.0
2024-04-10,0.0,0.0,0.0,,0.0
2024-04-11,0.0,0.0,0.0,,0.0
2024-04-12,0.0,0.0,0.0,,0.0
2024-04-15,0.0,0.0,0.0,,0.0
2024-04-16,0.0,0.0,0.0,,0.0
2024-04-17,0.0,0.0,0.0,,0.0
2024-04-18,0.0,0.0,0.0,,0.0
2024-04-19,0.0,0.0,0.0,,0.0
2024-04-22,0.0,0.0,0.0,,0.0
2024-04-23,0.0,0.0,0.0,,0.0
2024-04-24,0.0,0.0,0.0,,0.0
2024-04-25,0.0,0.0,0.0,,0.0
2024-04-26,0.0,0.0,0.0,,0.0
2024-04-29,0.0,0.0,0.0,,0.0
2024-04-30,0.0,0.0,0.0,,0.0
2024-05-06,0.0,0.0,0.0,,0.0
2024-05-07,0.0,0.0,0.0,,0.0
2024-05-08,0.0,0.0,0.0,,0.0
2024-05-09,0.0,0.0,0.0,,0.0
2024-05-10,0.0,0.0,0.0,,0.0
2024-05-13,0.0,0.0,0.0,,0.0
2024-05-14,0.0,0.0,0.0,,0.0
2024-05-15,0.0,0.0,0.0,,0.0
2024-05-16,0.0,0.0,0.0,,0.0
2024-05-17,0.0,0.0,0.0,,0.0
2024-05-20,0.0,0.0,0.0,,0.0
2024-05-21,0.0,0.0,0.0,,0.0
2024-05-22,0.0,0.0,0.0,,0.0
2024-05-23,0.0,0.0,0.0,,0.0
2024-05-24,0.0,0.0,0.0,,0.0
2024-05-27,0.0,0.0,0.0,,0.0
2024-05-28,0.0,0.0,0.0,,0.0
2024-05-29,0.0,0.0,0.0,,0.0
2024-05-30,0.0,0.0,0.0,,0.0
2024-05-31,0.0,0.0,0.0,,0.0
2024-06-03,0.0,0.0,0.0,,0.0
2024-06-04,0.0,0.0,0.0,,0.0
2024-06-05,0.0,0.0,0.0,,0.0
2024-06-06,0.0,0.0,0.0,,0.0
2024-06-07,0.0,0.0,0.0,,0.0
